"ID","tag_image","respect","name","leader","age","tag","co_leader","capacity","members","rank","division","level","position","wins","leader_name","co_leader_name","leader_last_action"
8706,"8706-11282.png",10819905,"Carbon",565990,5567,"C6",2091318,100,92,"Diamond",6,24,8,20,"Sword","Tyrech",1702465664
8715,"8715-9077.png",3430328,"Midnight X",513794,5566,"NITE",1204156,100,93,"Silver",2,8,0,2,"Sprouty","Sammy",1702470944
8735,"8735-13703.png",112081,"TEA",2040505,5564,"TMH",0,40,3,"Unranked",0,1,0,0,"ARynz",NA,1700175588
8754,"8754-14458.png",88630,"no wars",30576,5561,"",0,50,10,"Unranked",0,1,0,0,"Wells",NA,1702437265
8760,"8760-70659.png",128019,"New Revolution Order",1590475,5561,"RevX",0,30,1,"Unranked",0,1,0,0,"shahmibro",NA,1702415609
8761,"8761-0.png",68207,"Team STEGO",354023,5561,"",0,50,2,"Unranked",0,1,0,0,"strangecreature",NA,1688512245
8764,"8764-0.png",48580,"La Famiglia Delucci",241519,5560,"",0,20,3,"Unranked",0,1,0,0,"thecrow",NA,1676469735
8766,"8766-11193.png",3684361,"FLUX",1992605,5560,"FLUX",1971470,100,73,"Silver",2,8,0,3,"Z-Pac","Shinigamix",1702459921
8779,"8779-0.png",150565,"237",1165669,5560,"",0,100,1,"Unranked",0,1,0,0,"The_LegendII",NA,1656218270
8791,"8791-86763.png",59823,"Waste",199430,5558,"=W=",901099,20,13,"Unranked",0,1,0,0,"SilentTemptress","Knight",1701632899
8793,"8793-38304.png",63443,"Genesis",135517,5558,"",20428,30,2,"Unranked",0,1,0,0,"daking28","Xer0",1702428130
8795,"8795-72899.png",1618487,"Rogue Ones",1610985,5558,"",2795358,100,23,"Bronze",0,2,0,14,"Gibby-","Samm420",1702390124
8802,"8802-53537.png",2597681,"Ram Rajya",2069891,5557,"Ram",2204732,100,52,"Gold",2,12,0,12,"SudeepK","6ixxx",1702465506
8803,"8803-98263.png",6458559,"Buttgrass Inc",1874922,5557,"Butt",1875013,100,65,"Platinum",0,14,0,12,"JussiJernkuuk","Knuff",1702471000
8811,"8811-65060.png",3275202,"Impulse 13!",860546,5556,"I13",2095886,100,81,"Gold",1,11,0,4,"Ferrik","Sutherland",1702470495
8819,"8819-75777.png",4696117,"Violent if Necessary",2040364,5555,"ViN",2148090,100,100,"Bronze",0,2,0,1,"Comet","dnlmachine",1702136673
8827,"8827-0.png",75451,"BANDILA",187165,5554,"ßñÞ",0,50,4,"Unranked",0,1,0,0,"DKn03",NA,1682799811
8828,"8828-0.png",0,"Healer faction recruit me",375179,5554,"DOCS",0,50,0,"Unranked",0,1,0,0,NA,NA,NA
8834,"8834-34808.png",274389,"Avant-garde",94977,5553,"Defy",922339,100,11,"Unranked",0,1,0,0,"Vargur","MelloJello",1702467307
8836,"8836-76900.png",6134789,"Vinerri",2504970,5553,"",310363,100,72,"Platinum",1,15,0,17,"Queen-Warly-Woo","Buster",1702468895
8838,"8838-54334.png",44978,"RUBBER BULLETS",355205,5553,"10cc",707828,30,4,"Unranked",0,1,0,0,"xXx_UNIT_xXx","JGP",1627588842
8842,"8842-0.png",104958,"Advocate-recruiting",578721,5553,"~AD~",906246,50,10,"Unranked",0,1,0,0,"badrummer","Acehole",1702431757
8845,"8845-0.png",244899,"TC Idols (Not For Sale)",584540,5552,"",248427,50,11,"Unranked",0,1,0,0,"dIvInEcHaRoN","Perkzhire",1702467383
8846,"8846-39068.png",11202,"Trojan",428376,5552,"",0,15,2,"Unranked",0,1,0,0,"Pogi",NA,1699290148
8850,"8850-66993.png",78390,"Shedtown Stranglers",899889,5552,"Face",582461,50,6,"Unranked",0,1,0,0,"POD","Triton",1702468752
8851,"8851-96794.png",62399,"Chocolate Hamster",867397,5552,"HIV+",0,25,3,"Unranked",0,1,0,0,"Stuie123",NA,1673122384
8867,"8867-99086.png",4639424,"Monarch Chrysalis",1443076,5550,"|X|",1514485,100,80,"Diamond",4,22,38,22,"Euphoria","Stan",1702448647
8869,"8869-60271.png",131751,"Bendetti",2784429,5550,"BDT",0,25,11,"Gold",1,11,0,11,"Astorai",NA,1702469888
8870,"8870-9320.png",114372,"The Smokers N Tokers",750296,5550,"SnT",0,50,6,"Unranked",0,1,0,0,"NorthernBlue",NA,1702448603
8894,"8894-0.png",49769,"MISSING PERSON",44912,5548,"MP",45478,15,3,"Unranked",0,1,0,0,"m00ncat","MAC",1702386894
8899,"8899-0.png",78004,"Stoned Lemmings",202135,5547,"S*L",0,50,4,"Unranked",0,1,0,0,"lucky",NA,1702411755
8901,"8901-88199.png",204419,"Empire Corporation",358534,5547,"EMP™",361840,100,2,"Unranked",0,1,0,0,"great_tomahawk","Gen3ral_Face",1702464674
8904,"8904-51502.png",88097,"D' Nuke Activator",712962,5547,"DNA",719999,40,40,"Unranked",0,1,0,0,"Mikq","CuteHoney",1702446471
8910,"8910-36009.png",50568,"One Man Wolfpack",760794,5546,"",0,30,1,"Unranked",0,1,0,0,"rhcp",NA,1702433862
8918,"8918-0.png",102888,"FITZ FAMILY",369677,5546,"",928205,50,6,"Unranked",0,1,0,0,"GOLDWING_UK","fittz",1702465550
8929,"8929-68478.png",8,"BlackSeptemberGang",1582922,5544,"B$G",0,100,0,"Unranked",0,1,0,0,NA,NA,NA
8938,"8938-49534.png",7005586,"Arcadia",2035028,5543,"ARC",1921241,100,99,"Diamond",3,21,26,12,"Kamikaze-Tool","l3omb",1702470957
8944,"8944-41558.png",743990,"Ambulance Chasers",13831,5542,"****",2117382,65,45,"Silver",3,9,0,4,"Agent86","DeoScorpio",1702467213
8946,"8946-0.png",35865,"Confederacy",926017,5542,"",0,15,1,"Unranked",0,1,0,0,"Game",NA,1699941895
8953,"8953-0.png",329351,"More Good Times",844474,5542,"GT",358649,30,6,"Unranked",0,1,0,0,"Persephone_425","Texas_Chic",1702188756
8954,"8954-88370.png",8002575,"Nuclear Armageddon",2438170,5542,"NUKE",2584992,100,91,"Platinum",1,15,0,10,"w0xe","Gratz",1702469569
8969,"8969-44060.png",117319,"Drunken Ninja Monkeys",1043531,5540,"DNM",0,80,1,"Unranked",0,1,0,0,"Warrior",NA,1702469058
8981,"8981-82909.png",0,"Unrelenting",2066685,5539,"UR1",0,100,0,"Unranked",0,1,0,0,NA,NA,NA
8984,"8984-25129.png",131401,"Korx",2493171,5538,"",315056,15,6,"Unranked",0,1,0,0,"Morxx","Tjotser",1702410064
8989,"8989-31756.png",9167711,"JUX HQ",1629262,5538,"JUX",1900418,100,89,"Diamond",2,20,23,14,"themainman","Dolfwagos",1702460232
9018,"9018-83739.png",621001,"agoosh not for sale",995269,5535,"GX",2431335,100,2,"Unranked",0,1,0,0,"kuwfbi","kuw2020",1606375405
9024,"9024-0.png",57770,"The Burrow",331114,5534,"PETP",7045,30,5,"Unranked",0,1,0,0,"Draken_Korin","GanjaMama",1702395525
9026,"9026-0.png",59241,"The Thieves Guild",475691,5533,"",0,30,1,"Unranked",0,1,0,0,"AineMD",NA,1693673698
9032,"9032-91474.png",7214345,"Wolf Pack",2623257,5533,"~WP~",1868765,100,90,"Platinum",1,15,0,4,"Owlvanna","Justine",1702446822
9036,"9036-87939.png",6428377,"The Black Pearl",1343578,5532,"tBP",176739,100,89,"Platinum",2,16,0,7,"pearlular","Rodel30",1702459151
9041,"9041-32402.png",13328517,"PT-Calculated",1665757,5532,"PT",2336292,100,89,"Diamond",5,23,13,21,"Biggles","Cartel",1702470942
9047,"9047-3821.png",2357944,"DarkHearts",2476827,5531,"DARK",2846701,100,58,"Platinum",2,16,0,17,"Kandge","Razackh",1702470915
9052,"9052-56773.png",233916,"T.A.G",866706,5531,"TAG",0,80,9,"Unranked",0,1,0,0,"gutsy",NA,1702410294
9054,"9054-0.png",51999,"Flying Hellfish",420524,5530,"F|H",420460,15,11,"Unranked",0,1,0,0,"Bonnie_Parker","Johnny_Chimpo",1702454301
9055,"9055-26526.png",7154930,"Natural Selection IV",463993,5530,"NS",1686881,100,73,"Platinum",3,17,0,14,"Infinity","Sanction",1702467200
9062,"9062-40899.png",205226,"British bulldogs",992664,5530,"DMTC",1338893,100,6,"Unranked",0,1,0,0,"666bulldog","MattR",1702465518
9100,"9100-3732.png",8602994,"The Black Hand",1534164,5525,"TBH",2283908,100,88,"Platinum",2,16,0,22,"Shibby","Taylorb7",1702465526
9110,"9110-6271.png",1312117,"Siege",1598560,5524,"[SG]",2783927,100,47,"Platinum",2,16,0,19,"Ziusc","YourDestroyer",1702445895
9116,"9116-36890.png",272403,"Sleep Deprivation",2202095,5523,"GS",0,100,1,"Unranked",0,1,0,0,"Braindeth",NA,1564272696
9118,"9118-30123.png",447428,"Maiden Voyage",2637154,5523,"MV",0,100,100,"Unranked",0,1,0,0,"GinoMontero",NA,1702470296
9120,"9120-43640.png",195405,"Project Anarchy",1035165,5523,"",276381,80,4,"Unranked",0,1,0,0,"porsimo","RossiBird46",1702459113
9125,"9125-69541.png",102608,"Royalty",569826,5523,"~R~",0,50,2,"Unranked",0,1,0,0,"XCHANELX",NA,1673777036
9138,"9138-0.png",48751,"Do Not Disturb",225484,5521,"",17230,30,3,"Unranked",0,1,0,0,"dan666","DawgyStyleLover",1456258453
9139,"9139-33133.png",189296,"Not for Sale",359949,5520,"",0,100,1,"Unranked",0,1,0,0,"forgottenman",NA,1702261165
9166,"9166-90582.png",1775403,"Phat_Buds",911066,5517,"P_B",2097793,100,88,"Unranked",0,1,0,0,"JustJanet","Unique",1702438768
9171,"9171-61759.png",2137418,"Occultus",2741093,5516,"OCC",2673919,100,76,"Gold",1,11,0,11,"ReconDalek","Smitty12",1702459558
9176,"9176-29048.png",6709192,"The Iron Fist",1514812,5515,"[IF]",2165445,100,92,"Platinum",3,17,0,12,"Rifty","Jynnx",1702465214
9201,"9201-7755.png",5167783,"Omni Titanium",2211574,5513,"OMNI",894492,100,39,"Platinum",3,17,0,19,"Noah07","onlyelmosaints",1702470045
9216,"9216-0.png",30253,"Seven Nation Army Bunker",189362,5510,"$N@B",0,30,2,"Unranked",0,1,0,0,"mrbigwally",NA,1680344830
9223,"9223-54383.png",72189,"Enlightened Souls......",540589,5509,"5",0,50,1,"Unranked",0,1,0,0,"Grimreaper_3000",NA,1697242793
9228,"9228-28177.png",158142,"-BC-Bust Train",887957,5508,"",2275924,100,12,"Unranked",0,1,0,0,"-BC-Scorpio-","Rhinos28",1702452313
9231,"9231-0.png",60079,"Fallen Angels",390925,5508,"~FA~",0,30,5,"Unranked",0,1,0,0,"Jaypee666",NA,1699917319
9234,"9234-19971.png",106754,"KMA",453998,5508,"KMA",0,30,10,"Unranked",0,1,0,0,"Damageinc",NA,1702427531
9269,"9269-0.png",48764,"Fearless Fighters II",948359,5503,"FFII",0,30,3,"Unranked",0,1,0,0,"oldschooljunky",NA,1702224345
9271,"9271-51902.png",767278,"Twisted Legacy",2148441,5503,"TL",2150789,100,35,"Unranked",0,1,0,0,"Nicai","Lambrini316",1702453177
9274,"9274-0.png",33310,"Unmoved",240473,5503,"",0,30,2,"Unranked",0,1,0,0,"Serax",NA,1702406419
9280,"9280-59492.png",1410463,"Nomads Medical",2179244,5503,"NOMM",2574569,100,93,"Unranked",0,1,0,0,"Pasta-Pants","Dariondesode",1702380636
9294,"9294-31696.png",412339,"Bada Bing! NOT FOR SALE!",132846,5501,"BB",2200209,100,10,"Unranked",0,1,0,0,"boompsie","Freyne",1702389165
9305,"9305-54546.png",5270851,"Legitimate Business",2629602,5500,"BOT",2290951,100,75,"Diamond",2,20,28,30,"Mizturbenne","alexxei",1702468979
9306,"9306-18149.png",52938,"Knights of Good",333917,5500,"KoG",329058,20,7,"Unranked",0,1,0,0,"ZzMightyMousezZ","Jared",1702459282
9338,"9338-0.png",50482,"ULTIMATE KINGS",325569,5497,"",0,50,4,"Unranked",0,1,0,0,"bloodthirsty",NA,1639524551
9351,"9351-0.png",56768,"-REVOLUCiON-",200806,5495,"REV",0,30,1,"Unranked",0,1,0,0,"BongKiller",NA,1568297990
9353,"9353-0.png",117907,"Ministry of Mayhem II",206872,5495,"MOM2",94577,30,29,"Unranked",0,1,0,0,"ScrubMD","MrIQ",1702466820
9356,"9356-24251.png",3857354,"SMTH - Party Animals",2606978,5495,"PTA",2625339,100,84,"Gold",1,11,0,16,"Eddy","rilence",1702463648
9357,"9357-96193.png",4287302,"Avalon",1280063,5495,"AVLN",1025410,100,61,"Platinum",2,16,0,28,"morbid-pinky","Pops",1702442228
9362,"9362-0.png",69156,"Jihadi Nation",1478671,5494,"ISIS",0,50,3,"Unranked",0,1,0,0,"Saddam_Hussein",NA,1566128158
9370,"9370-54557.png",646238,"The Ironing Board",1983296,5493,"[IP]",894480,100,17,"Platinum",3,17,0,20,"Cambit","spankey",1702469723
9384,"9384-0.png",68578,"A.R.Y.A.N.S",988382,5493,"I AM",917510,50,3,"Unranked",0,1,0,0,"ambs08","sozzic",1500193551
9397,"9397-44187.png",528681,"Swords Of Hades",2069883,5491,"SOH",0,100,7,"Unranked",0,1,0,0,"NatashaRomanova",NA,1565144367
9400,"9400-33601.png",119207,"Earthly Cyclone",914570,5491,"\/",0,50,33,"Unranked",0,1,0,0,"DuncanTheDrunk",NA,1702471130
9405,"9405-84423.png",3027686,"Ascension",2637909,5490,"ASC",0,100,21,"Platinum",2,16,0,32,"bethink",NA,1702447789
9412,"9412-79697.png",5367304,"BLACK STATUES",68232,5490,"[BS]",2168844,100,98,"Platinum",2,16,0,16,"Ceb","Ravus",1702470106
9418,"9418-0.png",51477,"Raiden",584612,5489,"RDN",630844,15,2,"Unranked",0,1,0,0,"BeastArrow","GhostSword",1702471008
9420,"9420-56589.png",1554930,"Sacrifice",350274,5489,"SACR",2257611,100,63,"Gold",3,13,0,26,"Mary_Anne","BritishBenji",1702471365
9443,"9443-0.png",69993,"P X",1680298,5486,"PIE",0,50,4,"Unranked",0,1,0,0,"granni0",NA,1702412284
9455,"9455-60400.png",963114,"Bleed",2224969,5485,"BLD",2224161,100,25,"Platinum",1,15,0,25,"CoolGuy","BarefootBilly",1702470669
9465,"9465-0.png",89069,"Burrito Loco Bombers",356070,5484,"LOCO",426703,50,5,"Unranked",0,1,0,0,"killingt1m3","DarkEddy",1702471182
9503,"9503-49980.png",272688,"TSFTS Microbrewery",2067532,5481,"TSM",2067547,80,21,"Gold",1,11,0,7,"-Ghost-","-Havi-",1702466378
9517,"9517-90712.png",4532222,"OverWatch",2498959,5479,"OW",1670169,100,80,"Platinum",0,14,0,24,"CODPlayer123","Herodotus",1702470917
9524,"9524-45969.png",3488191,"HT-Fenris",108922,5478,"HT-F",1147611,100,80,"Diamond",0,18,43,16,"HT-Supermikk","Tittentei",1702471445
9528,"9528-17487.png",180103,"S.C.A.R. - Division X",2649562,5478,"SCAR",2939924,80,19,"Silver",1,7,0,6,"CajunHawke","AmbientPorridge",1702467963
9533,"9533-53686.png",12314703,"Natural Selection",1846075,5477,"NS",231334,100,100,"Diamond",2,20,4,24,"Stretch","Kanzu",1702468882
9544,"9544-53330.png",248068,"Primal",1091407,5477,"///",0,50,3,"Unranked",0,1,0,0,"Mrew",NA,1702463072
9577,"9577-52428.png",920790,"PIHB",467652,5473,"PIHB",435835,50,26,"Unranked",0,1,0,0,"Mr_Roper","Glueshooter",1702410721
9599,"9599-59860.png",123518,"Latin Slangers",1547854,5469,"~LS~",989613,50,7,"Unranked",0,1,0,0,"J0N","SoullessAncient",1702470441
9624,"9624-0.png",104790,"TOXIC Children",1581592,5467,"CHIL",1425467,50,4,"Unranked",0,1,0,0,"scruffy1000","vanndal",1614022445
9642,"9642-90912.png",182092,"HT-Training",922536,5465,"HTT",0,100,12,"Unranked",0,1,0,0,"HT-Tigerlilje",NA,1702463306
9657,"9657-0.png",35007,"tatty_teddy",733525,5463,"",0,20,1,"Unranked",0,1,0,0,"tatty_teddy",NA,1702469113
9668,"9668-29156.png",202935,"Moonderland",365412,5461,"MDL",753136,80,6,"Unranked",0,1,0,0,"MDLTartyWench","-Sparks-",1702233468
9674,"9674-52580.png",3549093,"IA Hookers & Blow",23315,5461,"IA",249578,100,25,"Platinum",2,16,0,19,"easye","Cyrax",1702468668
9685,"9685-46046.png",234375,"The New Breed",889426,5460,"TNB",920953,50,11,"Unranked",0,1,0,0,"Krzy","Phaze",1702435036
9686,"9686-48596.png",117983,"Wolf Reborn",1865191,5460,"AWO",2931650,50,38,"Bronze",2,4,0,3,"Mr_Monst","Bandit-420",1702416162
9689,"9689-39877.png",2838696,"Deja",2640127,5460,"DEJA",2643923,100,97,"Gold",1,11,0,16,"Thartis","ChickadeeV",1702470744
9700,"9700-95957.png",65572,"The Devils Revolution",890198,5459,"",927999,15,3,"Unranked",0,1,0,0,"TheLowellDevil","Philly_Devil",1702398940
9708,"9708-10174.png",101962,"stolen faction",904849,5458,"",0,50,1,"Unranked",0,1,0,0,"Regalia",NA,1555236085
9710,"9710-0.png",27511,"Banzai Bandits",725975,5458,"B-B-",0,15,5,"Unranked",0,1,0,0,"Salazzar",NA,1702379674
9720,"9720-32680.png",462699,"Follow Follow",74930,5457,"",0,50,6,"Unranked",0,1,0,0,"BlueNose",NA,1702452349
9728,"9728-66953.png",116049,"The Brotherhood of Light",2713731,5456,"TBO",0,50,10,"Silver",1,7,0,2,"Resto_Rogue",NA,1702465559
9745,"9745-45115.png",4054205,"Emergency Room",2122535,5454,"NUKE",2589580,100,100,"Gold",1,11,0,6,"Actionman","Jikkar",1702464671
9768,"9768-0.png",62547,"Our_Gang",13278,5452,"",0,50,1,"Unranked",0,1,0,0,"War_Machine_66",NA,1501446727
9788,"9788-0.png",170866,"Dark Omen",2094771,5449,"",0,100,1,"Unranked",0,1,0,0,"zngfa",NA,1513762157
9796,"9796-0.png",49167,"Z BadAzz Angelz",263852,5448,"",254874,10,2,"Unranked",0,1,0,0,"BadMagicWoman","dustyrag",1702446701
9816,"9816-80876.png",193814,"Sons of Glyndwr",730750,5446,"SoG",420527,50,7,"Unranked",0,1,0,0,"Daisy3","greenglass",1702471506
9829,"9829-97159.png",79028,"bombbombbombbombbombabomb",62151,5444,"bomb",0,50,1,"Unranked",0,1,0,0,"Kick-Ass",NA,1673416221
9916,"9916-83422.png",121233,"Sticks and Stones",1160785,5434,"§™",543837,80,5,"Unranked",0,1,0,0,"Tanis","Busybones",1702432954
9932,"9932-35370.png",212138,"Graveyard",1715875,5433,"",0,30,3,"Unranked",0,1,0,0,"Pwnage",NA,1513618873
9953,"9953-95621.png",5272889,"The Drunk Tank",307651,5430,"TDT",1693300,100,69,"Bronze",3,5,0,1,"Atari","Omnicide13",1702471516
9972,"9972-0.png",176516,"Bears Id Like to Faq",1903704,5429,"BILF",109064,30,5,"Unranked",0,1,0,0,"Dymek7","Basket-PL",1702447875
9988,"9988-51375.png",73033,"Golden Horde",70242,5428,"GH",0,50,2,"Unranked",0,1,0,0,"Body",NA,1702242955
10009,"10009-0.png",25006,"Down Under",617,5426,"~du~",0,15,3,"Unranked",0,1,0,0,"Dr-Evil",NA,1702392601
10036,"10036-60684.png",156018,"Killers in Kartels",834433,5424,"MMT",1537724,80,9,"Unranked",0,1,0,0,"madamadman","1537724",1702467926
10044,"10044-60465.png",176244,"REALM OF ASGARD",1505500,5424,"ROA",1453652,50,3,"Bronze",0,2,0,14,"DOG_SOLDIER","wolverin3",1702423048
10067,"10067-75921.png",99415,"Speed Freaks",1031252,5422,"~SF~",1027691,50,2,"Unranked",0,1,0,0,"13-hellboy-13","penfoldnobust",1702451207
10073,"10073-86627.png",286204,"TC Fighters",1519383,5422,"",0,50,18,"Unranked",0,1,0,0,"ThisKID",NA,1702439374
10081,"10081-0.png",25594,"S  M",298532,5422,"S$M",0,10,2,"Unranked",0,1,0,0,"Phantom_X",NA,1646483486
10096,"10096-63840.png",265100,"Asahi",2069736,5420,"ASAH",2083911,100,8,"Unranked",0,1,0,0,"Maria_Abril","Foremost",1548770042
10098,"10098-60351.png",230766,"Moo Farms",2527207,5420,"MF",2524057,80,11,"Gold",1,11,0,10,"MooBot","BullBot",1702469879
10140,"10140-27064.png",4608873,"Omni Cobalt",1425465,5416,"OMNI",2137694,100,81,"Gold",3,13,0,7,"Prynce","Lithdren",1702421380
10157,"10157-0.png",115913,"Explosion",291751,5415,"Xp",0,50,2,"Unranked",0,1,0,0,"Little_Evil",NA,1644555567
10168,"10168-36180.png",11288,"Elderly Home",421258,5415,"VIPs",0,15,2,"Unranked",0,1,0,0,"Kiyonaga",NA,1702468410
10174,"10174-3510.png",9445766,"The Quidnunks HQ",135825,5415,"QnK",2235785,100,101,"Platinum",2,16,0,6,"Jimmy007","Lewwer",1702471676
10184,"10184-59843.png",778598,"Iconoclast",2601735,5414,"Dede",1654931,80,12,"Platinum",1,15,0,38,"Orange_Walrus","thestud",1702466000
10199,"10199-86066.png",181429,"The Justice League",1445660,5413," -",0,100,1,"Unranked",0,1,0,0,"-Deadpool",NA,1518299370
10225,"10225-10382.png",67263,"The Peacefull Destroyers",321630,5412,"TPD",385912,65,5,"Unranked",0,1,0,0,"Martin_Blank","blush",1642969229
10279,"10279-0.png",16838,"Heavens Tears",104593,5408,"Fisk",0,15,8,"Unranked",0,1,0,0,"HT-IngCognito",NA,1702456153
10290,"10290-0.png",58295,"Pendekar Laut Legacy",567959,5407,"P2L",0,20,1,"Unranked",0,1,0,0,"Pendekar-Laut",NA,1702464178
10292,"10292-0.png",131279,"Firehouse",83793,5407,"FH",28217,80,12,"Unranked",0,1,0,0,"Firegod","SpaceMoose",1702471600
10293,"10293-0.png",31298,"ATC Training",667721,5407,"",0,15,3,"Unranked",0,1,0,0,"JACK_SCHITT",NA,1702444866
10296,"10296-54141.png",2912714,"Retaliation",2552212,5406,"RTL",2732726,100,87,"Gold",2,12,0,12,"OldTrashPanda","BFA-Radical",1702471834
10301,"10301-33067.png",169890,"Let it burn",244553,5406,"ROID",0,50,1,"Unranked",0,1,0,0,"TinyT",NA,1702322972
10305,"10305-91087.png",146006,"Anarchy Undercover",887029,5406,"(AU)",890353,30,8,"Unranked",0,1,0,0,"Statik","Ragin_Wookie",1702263156
10310,"10310-0.png",64372,"Torn City Fire",1109081,5405,"",0,50,1,"Unranked",0,1,0,0,"MrKingDav",NA,1614110493
10314,"10314-0.png",71356,"Shangri La",17309,5405,"",23984,30,3,"Unranked",0,1,0,0,"WeeTimorousCFC","King_K",1702425148
10360,"10360-0.png",249677,"Criminal Intentions",1402611,5400,"CI.",226418,100,5,"Unranked",0,1,0,0,"ddwag","D00M",1702470892
10384,"10384-77181.png",462080,"The Neptune",1310953,5398,"thNe",0,40,11,"Unranked",0,1,0,0,"CharlieDavies",NA,1702461588
10442,"10442-0.png",10703,"Texas",162873,5395,"TX",0,10,1,"Unranked",0,1,0,0,"Alamo",NA,1607873105
10449,"10449-0.png",57422,"Pax",368250,5395,"",0,50,1,"Unranked",0,1,0,0,"Captain-Trips",NA,1689169537
10461,"10461-3572.png",92785,"Raising Militias",1414794,5394,"~RM~",0,50,3,"Unranked",0,1,0,0,"ChristieCookies",NA,1639635110
10463,"10463-47131.png",834711,"Warriors 4077th",2154115,5394,"4077",2246788,80,52,"Unranked",0,1,0,0,"BlueFish","Flipup",1702462400
10465,"10465-87722.png",167000,"Bird Dogs",791846,5394,"",0,100,2,"Unranked",0,1,0,0,"peruwrestler135",NA,1634308388
10476,"10476-61960.png",135723,"Team Goon",2462824,5392,"TG",23181,30,6,"Bronze",0,2,0,1,"WinstonSmith","Doba",1702454380
10493,"10493-83067.png",322220,"Thrasher",382034,5391,"THR",0,30,10,"Unranked",0,1,0,0,"rewtz",NA,1656085016
10507,"10507-99847.png",408079,"Ducks of Quacken",584064,5390,"DOQ",2813208,65,50,"Silver",3,9,0,6,"BrotherPigeon","BrotherB",1702470413
10532,"10532-54229.png",446464,"Anon",1189997,5387,"@Non",0,80,11,"Unranked",0,1,0,0,"TeNuK-AjaiB",NA,1702452050
10534,"10534-16061.png",74495,"IRON FIST",925254,5387,"TK",0,30,1,"Unranked",0,1,0,0,"LOZ_loves_AMY",NA,1683208800
10542,"10542-97185.png",2093688,"The Fellowship of LOL",1692273,5386,"LOL",2341992,100,90,"Unranked",0,1,0,0,"Greenjam94","Laguna84",1702470440
10543,"10543-57349.png",50634,"Estonian Mafia",800542,5386,"EST®",1824229,15,8,"Unranked",0,1,0,0,"nasserdis1","KustixD",1702468962
10566,"10566-64614.png",4115764,"The Rifle Company",2675763,5384,"TRC",2327355,100,58,"Gold",2,12,0,17,"OptimusGrimeDC","Bickomad",1702471804
10567,"10567-0.png",52533,"Veghards minions",222343,5384,"",0,20,2,"Unranked",0,1,0,0,"NaughtyNorthy",NA,1700079413
10591,"10591-0.png",21695,"Renegade",905868,5382,"",0,10,2,"Unranked",0,1,0,0,"nickclone",NA,1702466888
10610,"10610-74306.png",5265361,"NPO - Strength",2488472,5379,"NPO",2684760,100,84,"Platinum",2,16,0,14,"Nemphesis","Deatvert",1702471817
10614,"10614-80796.png",45312,"KICK-ASS",503320,5379,"",0,20,6,"Unranked",0,1,0,0,"DarkAvenger",NA,1702425129
10624,"10624-27730.png",2052553,"Thor's Dragoons",1358851,5378,"TD",1203580,100,66,"Unranked",0,1,0,0,"madcat","abgms",1702471136
10630,"10630-5584.png",381788,"Wookie Nookie",1293357,5378,"JEDI",917082,80,19,"Unranked",0,1,0,0,"DrDeath","draco0187",1702464137
10636,"10636-0.png",66659,"EXIT13",344082,5378,"N00B",0,15,5,"Unranked",0,1,0,0,"Evilclown",NA,1671537360
10701,"10701-76141.png",88667,"The Shark Tank",941890,5371,"TST™",0,30,4,"Unranked",0,1,0,0,"Hammerhead",NA,1696872293
10712,"10712-24567.png",396942,"IMPERIAL HYDRA CORP",1295266,5371,"IHC",0,100,9,"Unranked",0,1,0,0,"eyelockemup",NA,1702463896
10714,"10714-0.png",29161,"Peaceful Impact",285026,5371,"",0,30,6,"Unranked",0,1,0,0,"pooldr",NA,1702470212
10729,"10729-96147.png",46817,"Hell On Heels",1449781,5369,"hoe",0,30,5,"Unranked",0,1,0,0,"Blondee",NA,1674417707
10739,"10739-5000.png",2871847,"Elements",2111189,5368,"ELE",2217962,100,69,"Platinum",2,16,0,25,"RAPY","Shedu",1702471084
10741,"10741-77210.png",1696159,"SMTH - Trisolary",2563333,5368,"TTT",2835380,100,97,"Bronze",0,2,0,1,"huweijun","luo007nan",1702462864
10749,"10749-0.png",52110,"M.O.B.",1198148,5367,"MOB",0,50,23,"Unranked",0,1,0,0,"A20",NA,1702466254
