"start","end","winner","forfeit","ID","fid1","score1","atk1","resp1","pts1","cache1","rb1","ra1","membs1","fid2","score2","atk2","resp2","pts2","cache2","rb2","ra2","membs2","win1","win2","rew1","rew2"
1683997200,1684037685,30584,0,5852,"20554",2477,388,2475,37173500,8.75e+08,"Platinum I","Platinum I",39,"30584",10182,872,15444,231913500,5.94e+09,"Platinum I","Platinum II",37,FALSE,TRUE,0,6171913500
1683921600,1683934107,8468,0,5853,"8384",3106,343,3175,47684000,1.18e+09,"Platinum III","Platinum II",55,"8468",14609,1156,11413,171353000,4.32e+09,"Platinum II","Platinum III",71,FALSE,TRUE,0,4491353000
1684004400,1684265157,46127,0,5854,"46127",3945,962,3595,53963000,1.195e+09,"Silver II","Silver III",23,"47743",1801,374,1413,21203000,0,"Silver III","Silver II",25,TRUE,FALSE,1248963000,0
1684018800,1684166455,46570,0,5855,"46570",6641,2155,10026,150559500,3.81e+09,"Gold","Gold I",29,"48140",1851,425,1156,17335500,0,"Silver III","Silver II",35,TRUE,FALSE,3960559500,0
1683828000,1684199145,49041,0,5856,"48170",787,309,646,0,2.35e+08,"Bronze","Bronze",12,"49041",1347,338,3272,0,1.25e+09,"Bronze","Bronze I",14,FALSE,TRUE,0,1.25e+09
1684008000,1684241118,27458,0,5857,"27458",2201,572,995,14924000,3.2e+08,"Unranked","Bronze II",13,"47727",431,103,604,9054500,0,"Bronze III","Bronze II",16,TRUE,FALSE,334924000,0
1683896400,1684170055,48097,0,5858,"48097",2719,893,2197,0,7.9e+08,"Bronze","Bronze I",24,"49780",1063,348,575,0,0,"Unranked","Unranked",14,TRUE,FALSE,7.9e+08,0
1683831600,1683865242,2095,0,5859,"2095",9514,1103,12487,187505500,4.85e+09,"Platinum I","Platinum II",40,"16299",1709,185,2715,40768000,9.15e+08,"Platinum I","Platinum",27,TRUE,FALSE,5037505500,0
1683900000,1683950929,21234,0,5860,"21234",14994,1802,11530,173127500,4.345e+09,"Gold I","Gold II",78,"35140",3694,747,2079,31213000,0,"Bronze III","Bronze III",93,TRUE,FALSE,4518127500,0
1683828000,1684053545,45465,0,5861,"20659",251,32,1044,15697500,3.2e+08,"Platinum II","Platinum I",12,"45465",3611,392,8696,130585000,3.24e+09,"Platinum III","Platinum III",21,FALSE,TRUE,0,3370585000
1683921600,1684260056,49232,0,5862,"49232",1023,356,883,0,3.2e+08,"Unranked","Bronze I",15,"49481",324,129,419,0,0,"Unranked","Unranked",13,TRUE,FALSE,3.2e+08,0
1683817200,1683994069,12645,0,5863,"8606",3159,394,2737,41086500,1e+09,"Gold III","Gold II",40,"12645",9301,1235,13138,197288000,4.975e+09,"Platinum","Platinum I",44,FALSE,TRUE,0,5172288000
1683900000,1684087541,18963,0,5864,"13872",1142,290,1287,19337500,4.45e+08,"Gold I","Gold I",21,"18963",4272,700,4053,60833500,1.445e+09,"Silver III","Gold I",21,FALSE,TRUE,0,1505833500
1683813600,1684196695,20211,0,5865,"11898",2809,705,1144,17199000,3.2e+08,"Silver I","Silver",15,"20211",3481,448,3837,57603000,1.415e+09,"Silver II","Silver III",21,FALSE,TRUE,0,1472603000
1683925200,1684066890,49164,0,5866,"49164",3761,962,2600,0,1.04e+09,"Silver I","Silver II",15,"49411",479,136,814,0,0,"Silver","Bronze III",22,TRUE,FALSE,1.04e+09,0
1684000800,1684108856,46692,0,5867,"46692",4135,465,5148,77304500,2.2e+09,"Gold III","Platinum I",16,"48703",409,106,723,10874500,0,"Gold I","Gold I",17,TRUE,FALSE,2277304500,0
1683838800,1684041506,49617,0,5868,"49557",797,191,666,0,2.35e+08,"Bronze I","Bronze",14,"49617",2742,574,1555,0,5.55e+08,"Bronze I","Bronze II",15,FALSE,TRUE,0,5.55e+08
1683925200,1683951465,34623,0,5869,"34623",6559,532,6572,98689500,2.53e+09,"Platinum III","Platinum III",17,"49339",1551,168,1328,19929000,5e+08,"Platinum III","Platinum II",12,TRUE,FALSE,2628689500,0
1683831600,1683855878,44404,0,5870,"33458",1586,230,1812,27209000,6.8e+08,"Platinum III","Platinum II",23,"44404",8390,724,10164,152607000,3.985e+09,"Platinum III","Platinum III",32,FALSE,TRUE,0,4137607000
1684008000,1684362031,10098,0,5871,"10098",3858,685,2253,33806500,8.2e+08,"Silver I","Silver II",14,"11214",2882,867,1577,23660000,5.55e+08,"Silver I","Silver",21,TRUE,FALSE,853806500,0
1683921600,1684116791,41460,0,5872,"41460",5301,1138,3221,48366500,1.235e+09,"Silver","Silver I",19,"48184",2213,469,1593,23933000,5.55e+08,"Silver I","Silver",27,TRUE,FALSE,1283366500,0
1684018800,1684354106,48912,0,5873,"36274",6962,1166,2556,38356500,1.04e+09,"Silver II","Silver I",34,"48912",8464,1896,2583,0,9.45e+08,"Silver III","Gold I",27,FALSE,TRUE,0,9.45e+08
1683835200,1683899462,15046,0,5874,"14633",2859,625,2659,39903500,1e+09,"Silver","Bronze III",73,"15046",11560,2136,5271,79124500,2.03e+09,"Bronze","Bronze III",79,FALSE,TRUE,0,2109124500
1683986400,1684057006,9100,0,5875,"8422",5435,443,4337,65110500,1.625e+09,"Platinum III","Platinum II",77,"9100",20444,1544,25061,376285000,9.905e+09,"Diamond","Diamond I",79,FALSE,TRUE,0,10281285000
1683889200,1683958951,11796,0,5876,"11796",8440,979,7204,108153500,2.665e+09,"Platinum I","Platinum II",23,"45797",2238,305,3190,47911500,1.125e+09,"Platinum II","Platinum I",27,TRUE,FALSE,2773153500,0
1683831600,1683939655,40200,0,5877,"28073",1273,183,1725,25889500,5.55e+08,"Platinum","Gold III",19,"40200",7348,986,6885,103376000,2.74e+09,"Platinum I","Platinum II",29,FALSE,TRUE,0,2843376000
1683997200,1684085177,19060,0,5878,"10940",180,45,821,12330500,3.6e+08,"Gold II","Gold I",13,"19060",3847,588,2942,44180500,1.125e+09,"Gold I","Gold II",14,FALSE,TRUE,0,1169180500
1683903600,1683966759,41234,0,5879,"41234",6058,815,4416,0,1.725e+09,"Gold II","Gold III",30,"45040",755,133,1551,23296000,5.95e+08,"Gold II","Gold I",26,TRUE,FALSE,1.725e+09,0
1683824400,1684177256,49753,0,5880,"41803",1428,492,862,12922000,2.35e+08,"Bronze I","Bronze",13,"49753",2106,494,1354,0,5e+08,"Bronze I","Bronze II",13,FALSE,TRUE,0,5e+08
1684008000,1684040084,45421,0,5881,"21040",1229,170,2926,43953000,1e+09,"Platinum I","Platinum",36,"45421",8532,865,5245,78760500,1.96e+09,"Gold I","Platinum I",36,FALSE,TRUE,0,2038760500
1683986400,1684227655,41309,0,5882,"41309",2791,788,1318,0,4.45e+08,"Bronze I","Bronze II",12,"49413",1050,291,851,0,0,"Bronze","Bronze",18,TRUE,FALSE,4.45e+08,0
1683907200,1684138962,48372,0,5883,"48372",3361,574,1692,0,7.95e+08,"Bronze II","Bronze III",25,"49520",1236,329,690,0,0,"Bronze II","Bronze I",16,TRUE,FALSE,7.95e+08,0
1684000800,1684173381,24884,0,5884,"24884",4467,715,3971,59605000,1.5e+09,"Silver","Silver I",26,"49651",1084,300,729,0,0,"Bronze III","Bronze II",18,TRUE,FALSE,1559605000,0
1684000800,1684022014,5431,0,5885,"5431",11388,1455,8597,129083500,3.265e+09,"Gold II","Gold III",71,"9110",2179,249,3401,51051000,1.305e+09,"Gold I","Gold",67,TRUE,FALSE,3394083500,0
1683831600,1683982855,24106,0,5886,"24106",3991,1194,6798,102056500,2.555e+09,"Silver I","Silver II",30,"49090",235,90,546,8190000,0,"Silver II","Silver I",24,TRUE,FALSE,2657056500,0
1683892800,1684192130,49266,0,5887,"48001",234,56,588,0,1.8e+08,"Bronze","Bronze",17,"49266",1474,464,1517,0,5.55e+08,"Bronze I","Bronze II",18,FALSE,TRUE,0,5.55e+08
1683806400,1684101656,49619,0,5888,"47957",746,217,681,0,2.35e+08,"Bronze","Bronze",18,"49619",2025,595,1783,0,6.25e+08,"Bronze I","Bronze II",14,FALSE,TRUE,0,6.25e+08
1683896400,1684098055,48077,0,5889,"48077",3157,981,1539,0,5e+08,"Bronze","Bronze I",20,"48936",1011,359,586,0,0,"Bronze","Bronze",15,TRUE,FALSE,5e+08,0
1683806400,1684014040,34247,0,5890,"34247",3677,788,4613,69251000,1.805e+09,"Silver","Silver I",20,"39580",1161,189,458,6870500,0,"Bronze II","Bronze II",11,TRUE,FALSE,1874251000,0
1683900000,1684098492,41067,0,5891,"36693",903,130,1010,15151500,4.15e+08,"Silver III","Silver II",26,"41067",3827,676,2209,33169500,7.9e+08,"Silver III","Gold I",19,FALSE,TRUE,0,823169500
1683831600,1684082117,49213,0,5892,"39781",1312,355,984,14787500,3.2e+08,"Silver I","Silver",21,"49213",3421,620,1381,0,5e+08,"Bronze","Bronze II",12,FALSE,TRUE,0,5e+08
1683907200,1684060315,8869,0,5893,"8869",3172,438,4264,64018500,1.585e+09,"Silver","Silver I",16,"22735",413,96,485,7280000,0,"Silver","Bronze III",14,TRUE,FALSE,1649018500,0
1684008000,1684053707,41853,0,5894,"37185",1037,218,793,11921000,2.35e+08,"Bronze III","Bronze III",62,"41853",9842,911,11642,174811000,4.35e+09,"Gold I","Gold II",67,FALSE,TRUE,0,4524811000
1683763200,1684123256,49518,0,5895,"8592",907,357,968,14514500,3.6e+08,"Bronze III","Bronze III",22,"49518",1704,487,1276,0,0,"Unranked","Bronze II",13,FALSE,TRUE,0,0
1684000800,1684196961,39010,0,5896,"15226",4422,882,1108,16653000,4.15e+08,"Bronze II","Bronze II",45,"39010",8495,1305,6447,96824000,2.685e+09,"Silver","Silver I",42,FALSE,TRUE,0,2781824000
1683918000,1684026322,40518,0,5897,"40518",5023,672,3378,50732500,1.235e+09,"Gold","Gold I",14,"49380",1390,169,1066,0,0,"Silver III","Silver II",16,TRUE,FALSE,1285732500,0
1683828000,1683951846,48624,0,5898,"44445",957,211,1639,24615500,6.25e+08,"Gold II","Gold I",22,"48624",5587,974,4468,67067000,1.68e+09,"Gold I","Gold II",29,FALSE,TRUE,0,1747067000
1683896400,1684091807,43545,0,5899,"43545",3852,909,2808,0,1.125e+09,"Bronze II","Bronze III",25,"49777",1365,378,563,0,0,"Bronze I","Bronze",15,TRUE,FALSE,1.125e+09,0
1683831600,1684150467,48673,0,5900,"48673",3066,774,2095,31440500,6.8e+08,"Bronze","Bronze I",17,"49695",2010,603,939,0,0,"Bronze I","Bronze",15,TRUE,FALSE,711440500,0
1683990000,1684119655,48040,0,5901,"47600",480,102,743,0,2.35e+08,"Silver III","Silver II",13,"48040",3266,608,2536,38083500,0,"Silver II","Silver III",13,FALSE,TRUE,0,38083500
1683990000,1684252855,49666,0,5902,"49666",1925,597,1436,0,4.7e+08,"Bronze II","Bronze III",15,"49744",462,141,498,0,0,"Bronze I","Bronze",12,TRUE,FALSE,4.7e+08,0
1683936000,1684253817,47788,0,5903,"47788",1343,528,825,0,3.6e+08,"Unranked","Bronze I",12,"49825",538,210,669,0,0,"Unranked","Unranked",14,TRUE,FALSE,3.6e+08,0
1683910800,1684173625,49766,0,5904,"49766",1796,424,1446,0,4.45e+08,"Unranked","Bronze I",12,"49786",673,234,421,0,0,"Unranked","Unranked",12,TRUE,FALSE,4.45e+08,0
1683946800,1684169063,49352,0,5905,"36007",551,51,440,6597500,1.8e+08,"Bronze II","Bronze II",14,"49352",2295,546,2195,0,8.05e+08,"Bronze III","Silver I",13,FALSE,TRUE,0,8.05e+08
1683774000,1684069255,49531,0,5906,"43612",221,83,361,0,0,"Unranked","Unranked",10,"49531",1331,438,2049,0,7.35e+08,"Bronze","Bronze I",13,FALSE,TRUE,0,7.35e+08
1683867600,1684032039,49642,0,5907,"38987",443,142,581,8736000,1.8e+08,"Bronze III","Bronze II",18,"49642",2863,539,1421,0,0,"Bronze II","Silver I",10,FALSE,TRUE,0,0
1685214000,1685559656,13848,0,5908,"10851",177,43,526,7917000,1.8e+08,"Bronze","Bronze",40,"13848",1462,403,6879,0,2.98e+09,"Bronze","Bronze I",40,FALSE,TRUE,0,2.98e+09
1685214000,1685275632,21040,0,5909,"21040",11015,1590,8860,133042000,3.32e+09,"Platinum","Platinum I",39,"37450",3012,453,3095,46455500,1.18e+09,"Gold III","Gold II",42,TRUE,FALSE,3453042000,0
1685019600,1685089103,46805,0,5910,"12255",1008,256,977,14651000,3.2e+08,"Silver III","Silver II",44,"46805",6817,954,3928,58968000,1.57e+09,"Silver III","Gold I",35,FALSE,TRUE,0,1628968000
1685131200,1685151451,11428,0,5911,"9357",310,58,2043,30667000,7.35e+08,"Platinum III","Platinum II",62,"11428",11221,918,11161,167576500,4.5e+09,"Platinum I","Platinum II",66,FALSE,TRUE,0,4667576500
1685206800,1685226968,14052,0,5912,"6780",314,71,723,10874500,2.35e+08,"Bronze","Bronze",89,"14052",8521,1042,5823,87451000,2.22e+09,"Bronze II","Bronze III",76,FALSE,TRUE,0,2307451000
1685023200,1685261460,10850,0,5913,"10850",6566,1417,4997,75029500,1.985e+09,"Gold I","Gold II",36,"45040",3203,590,3328,49959000,1.265e+09,"Gold I","Gold",27,TRUE,FALSE,2060029500,0
1685196000,1685242747,8317,0,5914,"8317",16734,1621,16484,247520000,6.17e+09,"Platinum","Platinum I",89,"8766",3030,433,2392,35899500,9.45e+08,"Gold II","Gold II",78,TRUE,FALSE,6417520000,0
1685210400,1685213878,231,0,5915,"231",19821,1687,19891,298662000,7.765e+09,"Diamond II","Diamond III",80,"6731",3115,264,7274,109200000,2.765e+09,"Diamond I","Diamond",91,TRUE,FALSE,8063662000,0
1685214000,1685439371,9100,0,5916,"9100",25509,2235,19880,298480000,7.94e+09,"Diamond I","Diamond II",82,"33007",15870,1142,11232,168668500,4.31e+09,"Diamond","Platinum III",85,TRUE,FALSE,8238480000,0
1685124000,1685228346,45837,0,5917,"41775",78,22,939,0,2.35e+08,"Platinum","Platinum",27,"45837",6256,672,11115,166894000,4.42e+09,"Platinum II","Platinum III",29,FALSE,TRUE,0,4586894000
1685041200,1685132881,37426,0,5918,"16696",384,68,831,12467000,2.35e+08,"Silver II","Silver I",28,"37426",4796,849,3238,48639500,1.18e+09,"Silver I","Silver III",17,FALSE,TRUE,0,1228639500
1685124000,1685357216,38662,0,5919,"38662",4847,1069,2801,42042000,1.125e+09,"Silver","Silver II",22,"49380",2546,489,1721,0,5.55e+08,"Silver II","Silver I",14,TRUE,FALSE,1167042000,0
1685203200,1685559656,49850,0,5920,"44746",1333,335,1757,26390000,6.25e+08,"Silver","Bronze III",19,"49850",2244,670,976,0,0,"Unranked","Bronze II",11,FALSE,TRUE,0,0
1685224800,1685570455,49637,0,5921,"46088",1982,552,913,13695500,2.35e+08,"Bronze","Bronze",22,"49637",2922,656,1937,0,0,"Bronze I","Bronze II",15,FALSE,TRUE,0,0
1685026800,1685350856,44579,0,5922,"44579",2328,807,2346,0,7.65e+08,"Bronze","Bronze I",24,"49550",1143,286,955,0,0,"Bronze","Bronze",14,TRUE,FALSE,7.65e+08,0
1685203200,1685241158,8384,0,5923,"8384",10221,791,10821,162480500,4.12e+09,"Platinum II","Platinum III",54,"8836",708,79,2221,33351500,8.3e+08,"Platinum III","Platinum II",41,TRUE,FALSE,4282480500,0
1685210400,1685407999,2736,0,5924,"2736",19551,1513,27936,419464500,1.075e+10,"Diamond III","Diamond IV",95,"8336",7607,698,8556,128446500,3.47e+09,"Diamond III","Diamond II",84,TRUE,FALSE,11169464500,0
1685102400,1685340279,47878,0,5925,"10969",649,231,464,6961500,1.8e+08,"Bronze III","Bronze II",16,"47878",2359,506,1949,29256500,7.35e+08,"Bronze II","Bronze III",13,FALSE,TRUE,0,764256500
1685030400,1685424780,49122,0,5926,"48650",4790,1137,851,0,3.6e+08,"Bronze II","Bronze II",18,"49122",5322,1322,4855,72891000,2.005e+09,"Silver","Silver I",20,FALSE,TRUE,0,2077891000
1685228400,1685283002,8811,0,5927,"8811",13816,1674,4235,63609000,1.5e+09,"Bronze III","Silver III",61,"10140",3814,557,3070,46091500,1.18e+09,"Gold I","Gold I",79,TRUE,FALSE,1563609000,0
1685210400,1685386882,15930,0,5928,"15930",6282,1040,7082,106333500,2.71e+09,"Platinum I","Platinum II",20,"17250",1990,435,2840,42633500,1e+09,"Platinum II","Platinum I",23,TRUE,FALSE,2816333500,0
1685106000,1685372456,46529,0,5929,"25288",1122,269,1041,15652000,3.2e+08,"Bronze I","Bronze",26,"46529",2954,684,2551,0,9.15e+08,"Bronze II","Bronze III",18,FALSE,TRUE,0,9.15e+08
1685034000,1685060201,11747,0,5930,"8520",4084,393,6687,100418500,2.64e+09,"Diamond III","Diamond II",88,"11747",20791,1768,19862,298207000,7.65e+09,"Diamond II","Diamond III",91,FALSE,TRUE,0,7948207000
1685199600,1685602855,49520,0,5931,"49431",2382,255,727,0,2.35e+08,"Bronze","Bronze",15,"49520",2730,712,2601,0,9.45e+08,"Bronze I","Bronze II",17,FALSE,TRUE,0,9.45e+08
1685142000,1685396908,20211,0,5932,"11782",2576,381,1608,24160500,6.25e+08,"Silver III","Silver II",34,"20211",5231,928,3685,55328000,1.56e+09,"Silver III","Gold I",25,FALSE,TRUE,0,1615328000
1685217600,1685259783,44404,0,5933,"15083",3537,398,4817,72345000,1.735e+09,"Platinum III","Platinum II",44,"44404",11838,1534,7747,116343500,2.915e+09,"Platinum III","Platinum III",33,FALSE,TRUE,0,3031343500
1685019600,1685220310,49585,0,5934,"49585",2279,702,1727,0,6.25e+08,"Bronze","Bronze I",18,"49698",169,35,323,0,0,"Unranked","Unranked",13,TRUE,FALSE,6.25e+08,0
1685214000,1685435454,11131,0,5935,"11131",28543,4366,5709,85722000,2.195e+09,"Bronze III","Silver I",74,"15595",23397,4041,3337,50095500,1.305e+09,"Silver I","Silver",69,TRUE,FALSE,2280722000,0
1685138400,1685267228,49837,0,5936,"41225",484,115,654,9828000,2.35e+08,"Bronze III","Bronze II",19,"49837",3301,830,864,0,0,"Unranked","Bronze II",15,FALSE,TRUE,0,0
1685044800,1685172592,49777,0,5937,"49583",30,8,358,0,0,"Bronze","Bronze",19,"49777",2847,811,1723,0,6.25e+08,"Bronze","Bronze I",13,FALSE,TRUE,0,6.25e+08
1685102400,1685461386,40242,0,5938,"40242",3348,785,2236,33579000,9.35e+08,"Bronze II","Bronze III",32,"46666",2362,639,1390,20884500,0,"Bronze III","Bronze II",26,TRUE,FALSE,968579000,0
1685196000,1685238331,9455,0,5939,"7115",3452,296,3047,45773000,1.18e+09,"Platinum II","Platinum I",37,"9455",10855,1124,10487,157475500,4.025e+09,"Platinum II","Platinum III",26,FALSE,TRUE,0,4182475500
1685023200,1685199505,38634,0,5940,"38634",5712,851,8262,124033000,3.225e+09,"Platinum","Platinum I",20,"48112",1606,238,2629,39494000,9.45e+08,"Platinum","Gold III",16,TRUE,FALSE,3349033000,0
1685210400,1685291637,14760,0,5941,"5431",9787,941,5903,88634000,2.265e+09,"Gold III","Gold II",75,"14760",21793,2260,15281,229456500,5.86e+09,"Platinum","Platinum I",73,FALSE,TRUE,0,6089456500
1685196000,1685258997,6799,0,5942,"6799",14131,2524,4471,67112500,1.68e+09,"Bronze III","Silver III",90,"8255",327,44,3476,52188500,1.36e+09,"Platinum I","Platinum",79,TRUE,FALSE,1747112500,0
1685131200,1685556389,45421,0,5943,"27211",2514,188,5623,84448000,2.155e+09,"Platinum I","Platinum",38,"45421",2914,483,7656,114933000,3.015e+09,"Platinum I","Platinum II",40,FALSE,TRUE,0,3129933000
1685016000,1685035330,8509,0,5944,"8509",12817,1159,11055,165984000,4.18e+09,"Platinum II","Platinum III",56,"36134",3117,342,3227,48457500,1.235e+09,"Platinum III","Platinum II",46,TRUE,FALSE,4345984000,0
1685221200,1685263223,40775,0,5945,"9420",2840,447,3383,50778000,1.36e+09,"Gold I","Gold",62,"40775",11242,1387,6069,91136500,2.475e+09,"Gold II","Gold III",62,FALSE,TRUE,0,2566136500
1685116800,1685171771,41929,0,5946,"28349",2587,295,2345,35217000,7.65e+08,"Platinum III","Platinum II",42,"41929",12097,1044,12857,193056500,4.885e+09,"Platinum III","Platinum III",54,FALSE,TRUE,0,5078056500
1685030400,1685271655,49763,0,5947,"49578",108,30,312,0,0,"Unranked","Unranked",14,"49763",1409,545,1094,0,0,"Unranked","Bronze I",13,FALSE,TRUE,0,0
1685106000,1685192307,11796,0,5948,"8468",2254,291,3160,47456500,1.18e+09,"Platinum III","Platinum II",71,"11796",13764,1091,10364,155610000,3.92e+09,"Platinum II","Platinum III",62,FALSE,TRUE,0,4075610000
1684972800,1684995561,17845,0,5949,"17845",3766,354,1409,21157500,5e+08,"Bronze","Bronze III",20,"21239",49,9,443,6643000,0,"Bronze","Bronze",27,TRUE,FALSE,521157500,0
1685059200,1685241149,49617,0,5950,"47467",569,120,529,0,1.8e+08,"Bronze","Bronze",18,"49617",2834,461,2030,0,8.05e+08,"Bronze II","Bronze III",15,FALSE,TRUE,0,8.05e+08
1685019600,1685172126,41028,0,5951,"40200",1291,215,2758,41405000,1e+09,"Platinum II","Platinum I",29,"41028",6556,1327,6065,91045500,2.33e+09,"Platinum I","Platinum II",20,FALSE,TRUE,0,2421045500
1685192400,1685441396,49297,0,5952,"36421",869,218,1076,16152500,3.2e+08,"Silver III","Silver II",13,"49297",2709,670,2413,0,8.2e+08,"Silver","Silver II",16,FALSE,TRUE,0,8.2e+08
1685131200,1685286141,48640,0,5953,"43472",653,202,602,0,1.8e+08,"Bronze III","Bronze III",33,"48640",4629,751,4459,0,1.585e+09,"Silver","Silver I",21,FALSE,TRUE,0,1.585e+09
1685034000,1685236169,42872,0,5954,"42872",3377,806,2628,39448500,1.07e+09,"Silver II","Silver III",14,"46022",1092,354,1199,18018000,0,"Silver III","Silver II",16,TRUE,FALSE,1109448500,0
1685206800,1685272482,1149,0,5955,"1149",14928,1382,23258,349212500,9.24e+09,"Platinum","Platinum I",87,"20465",1521,283,609,9145500,0,"Unranked","Unranked",77,TRUE,FALSE,9589212500,0
1685131200,1685220150,34623,0,5956,"34623",7036,958,5003,75120500,1.83e+09,"Platinum III","Platinum III",15,"45465",1591,202,1965,29484000,7.35e+08,"Platinum III","Platinum II",21,TRUE,FALSE,1905120500,0
1685221200,1685392495,20341,0,5957,"20341",5966,862,9430,141596000,3.695e+09,"Platinum","Platinum I",18,"45797",1700,310,2096,31486000,6.8e+08,"Platinum I","Platinum",22,TRUE,FALSE,3836596000,0
1685196000,1685592056,49684,0,5958,"49306",1950,431,766,0,3.6e+08,"Bronze I","Bronze",13,"49684",2315,570,1759,0,6.5e+08,"Bronze","Bronze I",11,FALSE,TRUE,0,6.5e+08
1685019600,1685177451,355,0,5959,"355",7457,1122,4790,71935500,1.82e+09,"Silver I","Silver III",41,"20501",3049,616,1618,24297000,5.55e+08,"Silver III","Silver II",32,TRUE,FALSE,1891935500,0
1685217600,1685294117,41702,0,5960,"7282",6517,635,4696,70525000,1.88e+09,"Platinum I","Platinum",62,"41702",16920,1574,15738,236327000,6.225e+09,"Platinum","Platinum I",51,FALSE,TRUE,0,6461327000
1685210400,1685384373,46692,0,5961,"46692",5474,542,7413,111293000,2.89e+09,"Platinum I","Platinum II",13,"49339",2022,310,1838,27618500,6.8e+08,"Platinum II","Platinum II",12,TRUE,FALSE,3001293000,0
1685134800,1685229878,40399,0,5962,"24106",937,192,1146,17199000,4.45e+08,"Silver II","Silver I",29,"40399",5303,864,1464,21976500,5e+08,"Unranked","Bronze III",20,FALSE,TRUE,0,521976500
1685030400,1685209522,46673,0,5963,"46673",2709,766,1307,0,5.4e+08,"Unranked","Bronze I",26,"47701",415,129,412,0,0,"Unranked","Unranked",23,TRUE,FALSE,5.4e+08,0
1685196000,1685275351,13525,0,5964,"13525",7849,1202,7344,110292000,2.775e+09,"Platinum","Platinum I",23,"22932",2046,344,2598,38993500,8.75e+08,"Platinum I","Platinum",23,TRUE,FALSE,2885292000,0
1685210400,1685239841,22781,0,5965,"21526",3276,337,4425,66430000,1.64e+09,"Platinum II","Platinum I",100,"22781",18283,1947,20809,312448500,8.15e+09,"Platinum I","Platinum II",94,FALSE,TRUE,0,8462448500
