"ID","company_type","rating","name","director","employees_hired","employees_capacity","daily_income","daily_customers","weekly_income","weekly_customers","days_old","type"
"66531","2","0","Hiring $20k for 20k intel","1092827","0","4","0","0","0","0","2918","Law Firm"
"68431","2","0","Pearson Specter","1887356","3","5","0","0","0","0","2732","Law Firm"
"69516","2","0","Criminal Law","2012327","0","4","0","0","0","0","2633","Law Firm"
"69979","2","0","Livingstons Law Firm","1618028","0","10","0","0","0","0","2583","Law Firm"
"70966","2","0","Law of The Land","2077503","2","6","0","0","0","0","2475","Law Firm"
"71910","2","0","McPiggy Law","1712562","2","10","0","0","0","0","2382","Law Firm"
"72464","2","0","Bizarre8s Law Firm","1895231","3","5","0","0","0","0","2336","Law Firm"
"72954","2","0","Volphieds Law Firm","1947042","4","10","0","0","0","0","2297","Law Firm"
"73907","2","0","Law von Kunth","2106248","1","4","0","0","0","0","2226","Law Firm"
"76610","2","0","FATE","2197334","1","5","0","0","0","0","2034","Law Firm"
"77988","2","0","Representations Legal","2191531","3","7","0","0","0","0","1958","Law Firm"
"78777","2","0","Freedom Law","2077427","1","10","0","0","0","0","1912","Law Firm"
"78953","2","0","test_education1s Law Firm","2150774","0","4","0","0","0","0","1903","Law Firm"
"79485","2","0","LordRyans Law Firm","2071965","0","4","0","0","0","0","1871","Law Firm"
"79931","2","0","Law is Dead","335390","9","10","0","0","0","0","1845","Law Firm"
"79932","2","0","Kruss Law Corp.","2313145","0","4","0","0","0","0","1845","Law Firm"
"80131","2","0","Reasonable Difficulties","368917","10","10","0","0","0","0","1832","Law Firm"
"82572","2","0","Brady Law","1830440","0","4","0","0","0","0","1699","Law Firm"
"82618","2","0","Hiring 3 spot","1440288","0","10","0","0","0","0","1695","Law Firm"
"83712","2","0","Plead The 5th","2345003","1","6","0","0","0","0","1632","Law Firm"
"85081","2","0","Penguin prosecutors","2144664","3","7","0","0","0","0","1565","Law Firm"
"85493","2","0","Jayjay85s Law Firm","2186080","0","4","0","0","0","0","1541","Law Firm"
"85542","2","0","Barker & Associates","2029786","0","4","0","0","0","0","1539","Law Firm"
"85846","2","0","Blondie&#039;s Law Firm","576882","3","10","0","0","0","0","1522","Law Firm"
"86460","2","0","Raven Barristers--HIRING","2114282","1","10","0","0","0","0","1481","Law Firm"
"88228","2","0","Vincis Law Firm","1685435","0","4","0","0","0","0","1364","Law Firm"
"88358","2","0","Inception Ltd","2365841","0","10","0","0","0","0","1355","Law Firm"
"88483","2","0","Shadow Law","2611721","1","9","0","0","0","0","1345","Law Firm"
"88916","2","0","Be Classic","1779381","2","9","0","0","0","0","1315","Law Firm"
"89726","2","0","Don&#039;t talk to the police","1482406","0","9","0","0","0","0","1264","Law Firm"
"90023","2","0","ComfyCubes Law Firm","2546850","0","4","0","0","0","0","1242","Law Firm"
"90024","2","0","Carabaos Law Firm","2619296","0","4","0","0","0","0","1242","Law Firm"
"93198","2","0","High Command","2204605","0","10","0","0","0","0","996","Law Firm"
"94048","2","0","sabirs Law Firm","2661952","0","6","0","0","0","0","925","Law Firm"
"94330","2","0","Lawson &amp; Lawson Sons Law","2748720","0","4","0","0","0","0","905","Law Firm"
"94683","2","0","Drikandees Law Firm","2236446","0","4","0","0","0","0","874","Law Firm"
"94933","2","0","Raidss Law Firm","2274234","0","10","0","0","0","0","855","Law Firm"
"95065","2","0","Gunwalkids Law Firm","2494609","0","4","0","0","0","0","846","Law Firm"
"95095","2","0","I AM THE LAW","2404515","2","10","0","0","0","0","844","Law Firm"
"95100","2","0","Queens Law","2221396","1","10","0","0","0","0","844","Law Firm"
"95311","2","0","Tons of Dumb Legal Advice","2455082","0","10","0","0","0","0","825","Law Firm"
"95929","2","0","Immoral Redemption","2697397","0","4","0","0","0","0","776","Law Firm"
"96335","2","0","Scirucas Law Firm","2278325","0","4","0","0","0","0","740","Law Firm"
"96586","2","0","Bob Lob Law","584481","2","5","0","0","0","0","720","Law Firm"
"97451","2","0","Goods Law","2573625","0","5","0","0","0","0","650","Law Firm"
"99071","2","0","Hide and Seek Experts","2191164","0","4","0","0","0","0","530","Law Firm"
"100746","2","0","Antonio983's Law Firm","2402087","1","4","0","0","0","0","404","Law Firm"
"100777","2","0","TBA - Rise Above, The Law","1595254","0","9","0","0","0","0","402","Law Firm"
"101209","2","0","You give we take [HIRING]","2627067","0","5","0","0","0","0","376","Law Firm"
"102007","2","0","Viper_F_Baby's Law Firm","2970568","1","9","0","0","0","0","332","Law Firm"
"102772","2","0","Dewey, Cheatem, and Howe","2208779","0","10","0","0","0","0","296","Law Firm"
"103264","2","0","Elite Law","3030158","0","4","0","0","0","0","272","Law Firm"
"103823","2","0","| EVRI | ALISE System |","2554850","0","4","0","0","0","0","243","Law Firm"
"103921","2","0","Law Firm","2906222","0","4","0","0","0","0","236","Law Firm"
"104480","2","0","Forgotten Firm","2617124","5","9","0","0","0","0","203","Law Firm"
"104818","2","0","FZL144's Law Firm","2821593","0","4","0","0","0","0","187","Law Firm"
"105129","2","0","Rule is with you..!!","2718052","0","10","0","0","0","0","170","Law Firm"
"105276","2","0","Your Father&#039;s Law Firm","1530658","0","4","0","0","0","0","163","Law Firm"
"106589","2","0","C&amp;C Defense Attorneys","3191084","2","4","0","0","0","0","99","Law Firm"
"107127","2","0","WishCatK's Law Firm","2789952","0","4","0","0","0","0","75","Law Firm"
"107573","2","0","Bending Laws Hiring","1979128","0","4","0","0","0","0","53","Law Firm"
"107580","2","0","3in1&#039;s Law Firm ~Hiring~","3185666","0","9","0","0","0","0","52","Law Firm"
"108043","2","0","LicinioMatias's Law Firm","2784274","0","4","0","0","0","0","29","Law Firm"
"108448","2","0","Specter &amp; Ross LLP Hiring","2454347","0","4","0","0","0","0","10","Law Firm"
"85740","3","10","~MuM~","2109942","10","10","1730716","6443","11958036","43013","1528","Flower Shop"
"79683","3","10","HIRING - Flower Power!","2392801","9","10","1742576","8775","10676476","49482","1859","Flower Shop"
"73772","3","10","Little Shop of Flowers","2402699","9","10","1498399","7941","10370481","50287","2236","Flower Shop"
"64602","3","10","April Showers","1939437","10","10","1460828","5567","10195138","44580","3099","Flower Shop"
"42252","3","10","Hodsters free trains","435450","10","10","1481545","6932","10127036","45734","4560","Flower Shop"
"89906","3","10","Roses and Beyond","2908178","10","10","1350768","6161","9654068","44447","1250","Flower Shop"
"90537","3","10","The Imperial Bouquet","2669149","10","10","1248240","5120","9454716","40657","1204","Flower Shop"
"96487","3","10","Marigold - not hiring","1458370","10","10","1293115","5342","9222150","37467","727","Flower Shop"
"53445","3","10","Angels Florista","1562994","10","10","1297227","5828","8952745","41437","3853","Flower Shop"
"99868","3","10","fannyflowers","2088888","10","10","1368086","7046","8951373","45118","464","Flower Shop"
"88645","3","10","RunFlowers Hiring!","2656278","10","10","1333367","6617","8927889","43388","1334","Flower Shop"
"78063","3","10","Best Buds.","2334792","10","10","1257478","3564","8878923","35972","1952","Flower Shop"
"78384","3","10","The White Orchid","2096590","10","10","1218696","5508","8746398","41278","1931","Flower Shop"
"83858","3","10","Itaewon Florist #1","2225417","10","10","1204358","4092","8582349","32308","1624","Flower Shop"
"84721","3","10","Natural Catnip","2527550","10","10","1173172","5008","8448209","34226","1579","Flower Shop"
"102309","3","10","RazerFlora [ HIRING ]","3065632","10","10","1290793","5199","8315138","31694","317","Flower Shop"
"101482","3","10","Frosted sugar skulls","2172760","9","10","1118989","4756","8285442","39659","360","Flower Shop"
"66217","3","10","PETALS SECRET (is FULL)","2200817","10","10","1154085","5108","8082502","35447","2949","Flower Shop"
"91673","3","10","Thorns and Thistles","2677338","9","10","1129905","4303","7950874","29047","1123","Flower Shop"
"89916","3","10","Goat Flowers","3125040","10","10","1112106","6690","7938934","41708","1249","Flower Shop"
"100363","3","10","Flower Oasis","2834782","10","10","1118899","5729","7264824","32842","428","Flower Shop"
"82414","3","10","Divorce to Intercourse","2322555","9","10","937755","4196","7092647","32471","1709","Flower Shop"
"71985","3","10","Dazzling Daisies hiring","2105559","9","10","1022367","4722","7034521","31914","2375","Flower Shop"
"104685","3","9","Huge &amp; Fluffy","2645990","10","10","1021994","4084","7201981","27335","193","Flower Shop"
"77744","3","9","Al&#039;s Flower Shop","2293303","10","10","1057788","2545","6979665","16635","1972","Flower Shop"
"95571","3","9","Clueray","2244572","10","10","1015756","5818","6881794","35391","804","Flower Shop"
"97533","3","9","BLUMENLADEN","2813815","10","10","1044733","4707","6828700","32303","643","Flower Shop"
"99510","3","9","Bippy &amp; Bowlo&#039;s Blooms","2665705","10","10","990431","4496","6782219","30788","493","Flower Shop"
"54371","3","9","Petal Pusher","464720","10","10","998960","3903","6710585","29445","3829","Flower Shop"
"92656","3","9","RoseTattoo","2901610","10","10","949730","4924","6683499","32529","1041","Flower Shop"
"100043","3","9","Torn City Garden - Hiring","2992319","9","10","871545","4316","6374792","30602","450","Flower Shop"
"99835","3","9","WTF? We Sell Buds!","3135849","10","10","934270","4802","6195335","36883","467","Flower Shop"
"97828","3","9","Red Rose Lips Co.","2620009","10","10","853560","2924","6012629","18564","619","Flower Shop"
"100517","3","9","Blooming ThORN (HIRING)","2962201","9","10","952183","4491","5903465","25268","417","Flower Shop"
"71737","3","9","Three happy Chainsaws","2317895","7","10","824750","2340","5751800","17165","2398","Flower Shop"
"92950","3","9","The Enchated (HIRING)","2711254","10","10","835774","4011","5581642","24912","1017","Flower Shop"
"95407","3","9","PurpleK Buttons","2745064","10","10","849115","2647","5172460","16869","817","Flower Shop"
"74827","3","9","Gulibagh Botanics","2793618","8","10","679028","3652","4734299","22608","2156","Flower Shop"
"103988","3","8","Daisy District","2387276","8","10","898542","4463","5972325","25886","232","Flower Shop"
"103483","3","8","The Growhouse (HIRING)","2051815","10","10","892251","2551","5822607","17633","260","Flower Shop"
"91552","3","8","Lavina Cattleya (Hiring)","2413741","10","10","683421","2446","4489232","17290","1135","Flower Shop"
"98807","3","8","Weed Bay - Great Weed","1964832","8","10","640027","2965","4416015","19163","549","Flower Shop"
"97450","3","8","Flower Mania! Hiring (1)","2820001","10","10","603843","2167","4096976","13500","650","Flower Shop"
"80361","3","8","TM Bouquets","2264926","7","10","486294","2243","3883791","18567","1819","Flower Shop"
"101936","3","8","DarkFlow","2910096","10","10","516278","2445","3529745","16600","335","Flower Shop"
"102114","3","8","joe105's Flower Shop","2706303","9","10","519110","2497","3517418","16989","327","Flower Shop"
"103552","3","8","Satanic Succulents","2756581","8","10","318181","1487","2342521","11419","257","Flower Shop"
"100051","3","8","The Greenhouse","2240644","8","10","259005","473","1891289","3440","450","Flower Shop"
"104242","3","7","Buds &amp; Beyond","2227481","10","10","695320","3300","2753797","21229","216","Flower Shop"
"100708","3","6","Fun Bunch Florals(Hiring)","2925274","9","10","410068","2315","2816836","16421","406","Flower Shop"
"105133","3","6","CopShopFlowers HIRING","2698649","5","9","394547","2158","2624037","14987","170","Flower Shop"
"104318","3","6","Smelly Flowers(hiring)","3166563","6","9","343608","1541","2347832","9582","212","Flower Shop"
"104680","3","6","Cool Flower Shop Name","3161133","8","10","474550","1895","2330099","7780","194","Flower Shop"
"102241","3","6","Schofield&#8217;s Flowers","2288037","3","10","105434","422","1075550","4477","320","Flower Shop"
"99897","3","6","A Flower Shop!!","2341931","5","10","293184","857","1047784","4320","462","Flower Shop"
"92947","3","6","Sun Flower Co. [Hiring]","3031575","4","10","58050","45","599465","536","1018","Flower Shop"
"105966","3","5","Rose Bubb&#039;s Flower Shop","2364765","9","10","386020","3038","2573500","17821","129","Flower Shop"
"105660","3","5","Zahraa florals - Hiring","1045623","9","10","343050","790","2522495","5915","143","Flower Shop"
"102063","3","5","BloomLife Flower Shop","2932165","7","10","247639","1255","2073163","11949","329","Flower Shop"
"106717","3","5","Best flowers [HIRING]!","3308682","9","10","213416","1408","1218991","7153","92","Flower Shop"
"87833","3","5","GEORGIHELLs Flower Shop","2508706","1","6","112626","546","806094","3860","1391","Flower Shop"
"103410","3","5","Jerome&#039;s Flowers","3080599","5","8","114163","846","562533","3381","265","Flower Shop"
"36498","3","5","littlerosies Flower Shop","1353649","1","10","41260","93","432465","995","4831","Flower Shop"
"106417","3","4","Blossom and Blooms","3246690","8","9","390785","1423","2632733","9418","107","Flower Shop"
"105249","3","4","Xbucket's Flower Shop","2213844","5","9","327070","1991","2402880","14494","164","Flower Shop"
"105976","3","4","new player friendly","2251634","5","10","304658","1634","1942090","10027","129","Flower Shop"
"102614","3","4","Spiritspear's Flower Shop","3324804","5","9","120175","618","1067040","4980","303","Flower Shop"
"104497","3","4","Drugs &amp; Roses","3050397","6","9","178907","892","1041536","5864","202","Flower Shop"
"104147","3","4","Twin Flame Flowers","3185862","6","8","103979","442","785312","3168","222","Flower Shop"
"102583","3","4","Barito Florist [HIRING]","3075107","2","4","88040","545","595645","3450","304","Flower Shop"
"57167","3","4","GALAASSIA","1815098","1","10","36200","44","256950","313","3675","Flower Shop"
"102398","3","4","Onz&#039;s Flower Shop(HIRING)","2253444","3","9","24580","28","196330","229","314","Flower Shop"
"100735","3","4","The Floral Gallery","2758914","3","10","4220","16","30230","108","405","Flower Shop"
"107409","3","3","Puit's Flower Shop","3271741","9","9","455773","2239","2952109","16649","61","Flower Shop"
"106982","3","3","Oopsie Daisies","3128068","7","9","275946","1581","1790846","5243","80","Flower Shop"
"106406","3","3","Housane&#039;s Flower House","2671664","3","5","135377","582","1220353","4973","107","Flower Shop"
"106594","3","3","Not A Drug Front Flowers","3272111","5","9","167273","812","960067","5600","99","Flower Shop"
"105793","3","3","The Flower Shop (Hiring)","3196119","3","9","125382","663","884337","4669","137","Flower Shop"
"105003","3","3","Rafflesia Flower Shop","3088524","4","9","59300","1259","412664","7790","177","Flower Shop"
"107088","3","3","Blooming Brilliant","1935529","4","9","40965","172","356545","1375","76","Flower Shop"
"105679","3","3","AMG Flowers","3033321","1","7","0","0","293805","2189","142","Flower Shop"
"75699","3","3","Weed Bay","2426278","3","10","3630","15","25830","98","2089","Flower Shop"
"107644","3","2","The Sidewalk Dandelion","3315439","5","9","108172","1159","1380525","7220","49","Flower Shop"
"106504","3","2","Atropa Belladonna HIRING","2837620","4","7","98129","513","722481","4356","102","Flower Shop"
"104764","3","2","Lacid Flowers","3035232","1","4","40967","547","274512","3787","190","Flower Shop"
"87904","3","2","The Best Shop","968096","1","9","29120","567","198762","3939","1387","Flower Shop"
"106847","3","2","Eccentric Flowers HIRING","3284269","2","9","16765","109","123350","809","86","Flower Shop"
"105172","3","2","Weed Planters","3065691","5","9","3450","40","43780","511","168","Flower Shop"
"106743","3","2","BLOOM BLOOM HAPPY","3254962","1","5","0","0","19882","66","91","Flower Shop"
"108335","3","1","Petal Munching Society","3228753","9","9","325417","1551","2113913","9824","15","Flower Shop"
"108449","3","1","Ace Flowers || *HIRING*","2150821","9","9","185945","937","1068657","6293","10","Flower Shop"
"107648","3","1","Flower &#8216;n&#8217; bloom","3318858","5","9","134666","707","850114","4101","49","Flower Shop"
"108373","3","1","Rosieland","3323476","9","9","105497","1596","749243","9652","13","Flower Shop"
